,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,DATE
456,1610612742,Dallas Mavericks,14,6,8,0.429,48.4,40.0,85.6,0.467,12.0,33.4,0.359,18.7,24.8,0.755,9.9,34.9,44.7,23.3,17.9,7.2,5.0,4.4,22.1,24.9,110.7,1.4,20,23,19,23,8,17,26,10,7,8,13,10,10,17,21,14,17,15,28,19,20,4,13,3,15,13,10,Dallas Mavericks,11162018
457,1610612743,Denver Nuggets,15,10,5,0.667,48.3,41.5,88.5,0.469,9.7,28.7,0.337,18.5,24.7,0.747,12.0,35.1,47.1,25.3,14.3,8.9,4.9,6.2,21.3,22.7,111.1,7.9,8,4,4,4,13,9,18,9,25,23,21,14,11,18,5,13,7,7,8,6,22,26,10,12,11,2,10,Denver Nuggets,11162018
458,1610612765,Detroit Pistons,13,7,6,0.538,49.2,40.2,93.8,0.428,10.9,34.8,0.314,18.5,25.2,0.737,12.9,35.5,48.4,21.0,15.0,6.7,4.0,4.9,24.6,24.1,109.8,-0.9,30,15,9,13,1,14,1,29,16,6,30,13,9,20,2,10,4,26,14,26,28,11,30,7,17,18,10,Detroit Pistons,11162018
459,1610612744,Golden State Warriors,16,12,4,0.75,48.3,44.2,87.6,0.504,11.9,29.1,0.411,18.3,22.3,0.818,9.8,35.8,45.6,29.2,15.1,7.3,6.1,3.6,23.0,20.8,118.6,7.8,2,1,1,1,18,3,19,1,8,22,1,15,20,4,23,7,13,1,16,17,6,2,17,22,2,3,10,Golden State Warriors,11162018
460,1610612745,Houston Rockets,14,7,7,0.5,48.0,36.5,86.0,0.424,13.9,42.2,0.33,16.5,23.0,0.717,11.0,30.1,41.1,20.0,13.9,8.4,5.9,4.7,22.9,20.4,103.4,-1.8,20,15,13,16,21,30,25,30,2,1,24,23,18,24,12,30,26,29,6,10,8,7,16,23,28,21,10,Houston Rockets,11162018
461,1610612754,Indiana Pacers,15,9,6,0.6,48.0,40.6,84.4,0.481,9.3,24.7,0.377,14.7,20.9,0.706,7.8,32.9,40.7,22.2,14.3,8.8,5.4,5.9,19.6,20.3,105.3,3.1,8,7,9,9,21,12,27,4,27,29,4,29,26,29,28,23,29,22,8,7,15,23,2,26,24,10,10,Indiana Pacers,11162018
462,1610612746,LA Clippers,14,9,5,0.643,48.7,41.4,87.5,0.473,9.6,25.1,0.385,24.2,29.4,0.825,9.1,37.9,47.1,22.4,15.2,5.5,5.8,6.6,24.1,24.9,116.6,4.6,20,7,4,6,4,10,20,8,26,27,3,1,1,2,26,4,8,21,18,30,11,28,29,3,5,8,10,LA Clippers,11162018
463,1610612747,Los Angeles Lakers,14,8,6,0.571,48.4,45.1,93.7,0.481,11.0,30.6,0.36,15.8,22.2,0.711,11.0,35.1,46.1,26.0,15.9,9.2,6.1,5.8,21.8,21.4,116.9,1.3,20,12,9,12,8,1,2,5,13,18,12,27,22,27,12,12,12,5,24,4,4,22,12,20,4,14,10,Los Angeles Lakers,11162018
464,1610612763,Memphis Grizzlies,14,9,5,0.643,48.4,37.2,82.1,0.453,10.1,27.6,0.365,19.1,25.6,0.746,7.8,30.4,38.1,22.6,13.6,9.8,4.4,4.9,22.5,23.5,103.6,1.8,20,7,4,6,8,29,30,16,22,25,9,8,8,19,29,29,30,19,4,2,25,8,14,11,27,11,10,Memphis Grizzlies,11162018
465,1610612748,Miami Heat,15,6,9,0.4,48.3,39.5,89.3,0.443,12.2,33.1,0.369,18.9,26.3,0.718,11.8,35.8,47.6,22.6,16.9,6.9,6.7,6.1,23.9,24.5,110.1,-0.3,8,23,22,24,13,21,16,23,6,10,8,9,7,23,8,8,6,20,27,22,1,25,28,5,16,16,10,Miami Heat,11162018
466,1610612749,Milwaukee Bucks,15,11,4,0.733,48.3,44.6,91.7,0.486,15.0,40.3,0.373,16.9,21.7,0.779,10.3,41.1,51.3,27.0,15.6,6.8,6.6,5.1,21.1,20.4,121.1,11.4,8,3,1,3,13,2,6,2,1,2,5,21,24,11,16,1,2,2,23,24,2,15,9,24,1,1,10,Milwaukee Bucks,11162018
467,1610612750,Minnesota Timberwolves,16,7,9,0.438,48.0,40.2,91.6,0.439,11.0,29.7,0.371,19.6,24.1,0.816,11.3,32.4,43.8,23.3,13.9,9.6,5.8,5.1,20.3,22.2,111.0,-3.9,2,15,22,21,21,13,7,26,13,19,7,7,13,5,10,24,22,16,7,3,10,13,3,15,13,23,10,Minnesota Timberwolves,11162018
468,1610612740,New Orleans Pelicans,15,8,7,0.533,48.0,44.1,92.0,0.48,9.8,27.9,0.351,19.7,26.9,0.734,11.7,36.7,48.4,26.9,15.3,6.7,5.7,5.3,23.3,23.5,117.8,1.5,8,12,13,14,21,4,4,7,23,24,18,6,5,21,9,5,3,3,20,25,12,17,24,10,3,12,10,New Orleans Pelicans,11162018
469,1610612752,New York Knicks,16,4,12,0.25,48.6,39.9,91.5,0.436,9.3,29.3,0.316,18.3,23.6,0.772,12.3,33.1,45.4,18.8,15.3,7.8,5.0,6.4,23.3,22.0,107.3,-6.4,2,26,27,26,7,19,8,27,29,20,28,15,15,12,3,21,14,30,19,13,20,27,23,16,22,26,10,New York Knicks,11162018
470,1610612760,Oklahoma City Thunder,14,9,5,0.643,48.0,41.4,91.9,0.45,9.7,30.9,0.315,18.6,26.3,0.707,13.1,33.6,46.8,21.6,14.4,11.4,5.6,4.6,23.1,25.0,111.0,5.1,20,7,4,6,21,10,5,18,24,17,29,12,6,28,1,19,9,25,10,1,13,5,21,2,13,7,10,Oklahoma City Thunder,11162018
471,1610612753,Orlando Magic,15,7,8,0.467,48.0,40.1,90.5,0.444,11.0,31.8,0.346,13.1,17.3,0.758,9.9,33.3,43.3,25.5,13.5,7.8,6.0,4.9,20.3,19.7,104.4,-4.1,8,15,19,19,21,15,11,22,13,15,20,30,30,16,18,20,23,6,3,14,7,9,4,29,25,24,10,Orlando Magic,11162018
472,1610612755,Philadelphia 76ers,17,10,7,0.588,48.9,39.6,87.1,0.455,11.4,32.4,0.35,21.8,28.5,0.767,10.1,38.2,48.3,26.4,16.5,6.4,5.8,5.3,23.7,24.4,112.4,-0.1,1,4,13,11,3,20,23,13,11,11,19,2,3,15,17,3,5,4,26,28,9,18,25,6,10,15,10,Philadelphia 76ers,11162018
473,1610612756,Phoenix Suns,14,3,11,0.214,48.4,37.7,83.0,0.454,10.4,30.9,0.337,16.4,20.3,0.806,8.1,33.0,41.1,23.6,18.2,6.9,3.6,5.1,23.9,19.9,102.2,-11.1,20,28,26,28,8,28,29,15,19,16,22,24,28,6,27,22,26,13,29,23,29,12,27,28,30,29,10,Phoenix Suns,11162018
474,1610612757,Portland Trail Blazers,15,10,5,0.667,48.3,41.6,90.5,0.46,11.6,31.9,0.363,19.8,23.2,0.853,11.9,39.7,51.5,20.3,15.0,6.0,4.8,6.0,20.5,20.8,114.6,6.7,8,4,4,4,13,8,11,11,10,12,10,5,17,1,7,2,1,27,14,29,23,24,6,21,7,4,10,Portland Trail Blazers,11162018
475,1610612758,Sacramento Kings,15,8,7,0.533,48.0,43.6,90.7,0.481,10.5,27.2,0.385,16.1,23.7,0.68,9.7,35.3,45.0,24.5,15.5,8.5,4.6,5.3,23.1,22.4,113.8,-1.5,8,12,13,14,21,6,10,6,17,26,2,25,14,30,24,11,16,10,22,8,24,19,20,14,9,20,10,Sacramento Kings,11162018
476,1610612759,San Antonio Spurs,14,7,7,0.5,48.7,40.0,90.4,0.442,9.3,24.9,0.372,18.6,22.7,0.821,11.2,34.1,45.3,22.9,12.1,6.6,4.3,4.6,18.6,22.6,107.9,-0.9,20,15,13,16,4,17,13,25,28,28,6,11,19,3,11,18,15,18,1,27,27,5,1,13,19,17,10,San Antonio Spurs,11162018
477,1610612761,Toronto Raptors,16,12,4,0.75,48.3,43.8,90.8,0.482,11.2,33.3,0.336,17.6,22.3,0.79,10.8,35.6,46.4,24.6,14.7,8.9,5.4,4.9,22.5,21.6,116.4,6.4,2,1,1,1,18,5,9,3,12,9,23,19,20,9,14,9,11,9,12,5,16,10,14,18,6,5,10,Toronto Raptors,11162018
478,1610612762,Utah Jazz,15,7,8,0.467,48.0,38.0,83.6,0.455,10.4,31.9,0.326,20.9,29.3,0.715,9.8,32.4,42.2,23.2,15.4,8.3,5.3,4.3,23.0,25.2,107.3,-1.9,8,15,19,19,21,27,28,14,20,12,26,4,2,26,22,25,24,17,21,11,17,3,17,1,21,22,10,Utah Jazz,11162018
479,1610612764,Washington Wizards,15,5,10,0.333,48.3,39.5,87.3,0.453,10.3,31.9,0.322,21.7,28.2,0.771,9.3,31.6,40.9,22.2,14.8,8.5,6.1,5.1,23.0,23.8,111.1,-5.7,8,25,25,25,13,21,22,17,21,12,27,3,4,14,25,28,28,22,13,9,5,15,17,9,11,25,10,Washington Wizards,11162018
480,1610612737,Atlanta Hawks,16,3,13,0.188,48.0,38.7,88.5,0.437,11.4,35.1,0.326,17.8,24.4,0.729,9.6,34.3,43.9,24.1,18.6,8.7,5.6,5.6,23.3,24.1,106.6,-11.1,6,28,29,29,21,25,18,26,10,4,25,17,11,22,24,16,21,11,30,7,14,20,23,7,22,29,10,Atlanta Hawks,11172018
481,1610612738,Boston Celtics,16,9,7,0.563,48.6,38.9,90.0,0.432,12.7,36.4,0.349,15.0,19.4,0.772,10.4,36.4,46.8,23.4,13.7,7.8,5.2,3.4,21.0,20.5,105.4,2.9,6,10,11,11,7,24,14,29,3,3,18,28,29,13,15,6,10,14,5,14,18,1,7,23,24,10,10,Boston Celtics,11172018
482,1610612751,Brooklyn Nets,17,7,10,0.412,48.3,40.1,89.8,0.447,12.3,34.1,0.36,17.4,24.2,0.72,12.2,31.8,44.1,23.6,14.2,6.9,4.4,4.9,23.7,21.7,109.9,-1.4,2,18,24,23,18,16,15,21,4,7,11,19,12,25,4,27,20,13,8,22,26,10,25,18,17,21,10,Brooklyn Nets,11172018
483,1610612766,Charlotte Hornets,15,7,8,0.467,48.7,42.2,92.9,0.454,12.2,34.5,0.353,18.3,22.5,0.811,10.3,34.7,45.0,24.8,12.9,7.1,6.1,6.9,21.6,22.1,114.9,4.6,16,18,17,20,5,7,3,12,5,6,17,14,20,6,16,15,16,9,2,20,3,29,10,16,7,8,10,Charlotte Hornets,11172018
484,1610612741,Chicago Bulls,17,4,13,0.235,48.9,38.4,87.4,0.44,10.3,29.0,0.355,15.9,20.8,0.768,7.5,34.0,41.5,21.6,15.5,7.6,4.9,7.0,20.4,18.9,103.1,-10.4,2,26,29,27,3,26,22,24,20,23,13,26,27,15,30,18,25,24,22,15,21,30,4,30,29,28,10,Chicago Bulls,11172018
485,1610612739,Cleveland Cavaliers,14,2,12,0.143,48.0,39.1,86.9,0.449,8.2,23.2,0.354,17.0,21.3,0.799,12.0,32.3,44.3,20.2,16.1,7.6,2.6,5.6,21.7,20.1,103.4,-8.4,27,30,26,30,21,23,24,20,30,30,15,21,25,7,5,26,19,29,25,17,30,19,12,27,28,27,10,Cleveland Cavaliers,11172018
486,1610612742,Dallas Mavericks,15,7,8,0.467,48.3,40.0,85.7,0.467,11.9,33.5,0.355,18.9,25.4,0.745,9.7,35.1,44.8,22.9,17.3,7.1,5.0,4.5,21.8,25.0,110.8,1.5,16,18,17,20,10,17,25,10,7,8,14,10,9,19,22,11,17,17,28,20,19,4,13,2,15,13,10,Dallas Mavericks,11172018
487,1610612743,Denver Nuggets,16,10,6,0.625,48.3,41.8,88.9,0.47,10.0,29.3,0.341,17.8,24.0,0.742,11.9,35.0,46.9,25.6,14.2,8.6,4.9,6.3,21.4,22.4,111.3,6.8,6,5,8,8,17,9,17,9,23,20,22,17,14,20,6,12,9,6,7,8,22,26,9,13,11,4,10,Denver Nuggets,11172018
488,1610612765,Detroit Pistons,13,7,6,0.538,49.2,40.2,93.8,0.428,10.9,34.8,0.314,18.5,25.2,0.737,12.9,35.5,48.4,21.0,15.0,6.7,4.0,4.9,24.6,24.1,109.8,-0.9,30,18,8,13,1,15,1,30,16,5,29,13,10,21,2,10,4,26,15,25,28,11,30,8,18,19,10,Detroit Pistons,11172018
489,1610612744,Golden State Warriors,17,12,5,0.706,48.3,44.1,88.0,0.501,11.8,29.3,0.402,18.1,22.0,0.824,9.9,35.8,45.6,28.9,14.9,7.2,6.1,3.6,23.2,20.6,118.0,7.2,2,2,3,3,18,3,19,1,8,21,1,16,22,3,21,9,13,1,14,19,8,2,22,22,3,3,10,Golden State Warriors,11172018
490,1610612745,Houston Rockets,15,8,7,0.533,48.0,37.1,85.7,0.433,14.3,42.5,0.337,16.7,23.1,0.725,10.7,30.5,41.1,20.5,14.4,8.4,6.1,4.6,22.7,20.5,105.3,-0.3,16,13,11,14,21,30,25,28,2,1,24,23,17,23,13,29,27,27,9,12,3,5,16,25,25,16,10,Houston Rockets,11172018
491,1610612754,Indiana Pacers,16,10,6,0.625,48.0,40.3,84.6,0.476,9.5,25.1,0.379,14.8,20.9,0.707,7.9,33.6,41.5,22.4,14.9,8.9,5.4,5.9,20.0,20.5,104.8,3.4,6,5,8,8,21,13,27,7,27,27,4,29,26,29,27,20,26,22,13,5,16,22,2,23,26,9,10,Indiana Pacers,11172018
492,1610612746,LA Clippers,15,10,5,0.667,48.7,41.8,88.0,0.475,9.7,24.9,0.39,23.9,29.0,0.825,9.1,37.3,46.5,22.5,14.7,5.4,5.5,6.5,24.1,24.7,117.3,4.9,16,5,3,4,5,8,19,8,25,28,2,1,2,2,26,4,11,21,11,30,15,28,28,4,4,7,10,LA Clippers,11172018
493,1610612747,Los Angeles Lakers,15,8,7,0.533,48.3,44.9,93.5,0.481,10.9,30.5,0.358,16.1,22.4,0.72,10.8,35.0,45.8,25.7,15.7,8.9,6.1,5.9,21.7,21.5,116.9,0.3,16,13,11,14,10,1,2,4,15,17,12,25,21,24,12,12,12,5,24,6,3,23,11,20,5,14,10,Los Angeles Lakers,11172018
494,1610612763,Memphis Grizzlies,14,9,5,0.643,48.4,37.2,82.1,0.453,10.1,27.6,0.365,19.1,25.6,0.746,7.8,30.4,38.1,22.6,13.6,9.8,4.4,4.9,22.5,23.5,103.6,1.8,27,10,3,7,9,29,30,15,22,26,9,9,8,18,29,30,30,19,4,2,25,9,14,10,27,12,10,Memphis Grizzlies,11172018
495,1610612748,Miami Heat,15,6,9,0.4,48.3,39.5,89.3,0.443,12.2,33.1,0.369,18.9,26.3,0.718,11.8,35.8,47.6,22.6,16.9,6.9,6.7,6.1,23.9,24.5,110.1,-0.3,16,24,22,24,10,21,16,22,5,10,8,11,7,26,8,8,6,20,27,23,1,25,27,6,16,16,10,Miami Heat,11172018
496,1610612749,Milwaukee Bucks,15,11,4,0.733,48.3,44.6,91.7,0.486,15.0,40.3,0.373,16.9,21.7,0.779,10.3,41.1,51.3,27.0,15.6,6.8,6.6,5.1,21.1,20.4,121.1,11.4,16,3,1,2,10,2,4,2,1,2,5,22,24,10,17,1,2,3,23,24,2,14,8,26,1,1,10,Milwaukee Bucks,11172018
497,1610612750,Minnesota Timberwolves,16,7,9,0.438,48.0,40.2,91.6,0.439,11.0,29.7,0.371,19.6,24.1,0.816,11.3,32.4,43.8,23.3,13.9,9.6,5.8,5.1,20.3,22.2,111.0,-3.9,6,18,22,22,21,14,6,25,13,19,7,7,13,5,10,25,22,15,6,3,11,13,3,15,13,24,10,Minnesota Timberwolves,11172018
498,1610612740,New Orleans Pelicans,16,9,7,0.563,48.0,44.0,91.7,0.48,9.8,27.8,0.354,20.4,27.3,0.748,11.6,36.6,48.3,27.1,15.1,6.7,5.9,5.3,23.0,23.5,118.3,2.0,6,10,11,11,21,5,5,5,24,24,16,5,5,17,9,5,5,2,17,26,9,18,19,10,2,11,10,New Orleans Pelicans,11172018
499,1610612752,New York Knicks,16,4,12,0.25,48.6,39.9,91.5,0.436,9.3,29.3,0.316,18.3,23.6,0.772,12.3,33.1,45.4,18.8,15.3,7.8,5.0,6.4,23.3,22.0,107.3,-6.4,6,26,26,26,7,19,7,27,29,22,28,15,15,12,3,22,14,30,19,13,19,27,23,17,20,26,10,New York Knicks,11172018
500,1610612760,Oklahoma City Thunder,15,10,5,0.667,48.0,41.1,91.5,0.45,9.5,30.4,0.314,19.1,26.7,0.718,13.2,33.9,47.1,21.3,14.7,11.3,5.7,4.7,22.9,25.2,110.9,5.4,16,5,3,4,21,11,8,18,26,18,30,8,6,27,1,19,7,25,10,1,12,7,17,1,14,6,10,Oklahoma City Thunder,11172018
501,1610612753,Orlando Magic,16,8,8,0.5,48.0,40.8,90.6,0.45,11.0,31.8,0.346,13.5,17.7,0.763,10.0,33.1,43.1,25.6,13.5,7.6,6.1,4.9,20.5,19.7,106.0,-3.1,6,13,17,16,21,12,11,19,13,15,20,30,30,16,18,21,23,6,3,16,7,12,5,29,23,23,10,Orlando Magic,11172018
502,1610612755,Philadelphia 76ers,18,11,7,0.611,49.1,39.6,87.4,0.453,11.3,32.6,0.348,22.4,29.0,0.774,10.0,38.6,48.6,26.2,16.7,6.6,5.8,5.2,23.7,24.6,112.9,0.1,1,3,11,10,2,20,21,17,12,11,19,2,2,11,18,3,3,4,26,28,10,16,26,5,10,15,10,Philadelphia 76ers,11172018
503,1610612756,Phoenix Suns,15,3,12,0.2,48.3,37.7,82.9,0.454,10.5,30.8,0.342,16.2,20.3,0.797,7.9,32.6,40.5,23.7,18.0,7.3,3.7,5.2,24.1,19.9,102.1,-11.1,16,28,26,28,10,28,29,14,17,16,21,24,28,8,28,24,29,12,29,18,29,17,28,28,30,30,10,Phoenix Suns,11172018
504,1610612757,Portland Trail Blazers,15,10,5,0.667,48.3,41.6,90.5,0.46,11.6,31.9,0.363,19.8,23.2,0.853,11.9,39.7,51.5,20.3,15.0,6.0,4.8,6.0,20.5,20.8,114.6,6.7,16,5,3,4,10,10,12,11,9,13,10,6,16,1,7,2,1,28,15,29,23,24,6,21,8,5,10,Portland Trail Blazers,11172018
505,1610612758,Sacramento Kings,16,8,8,0.5,48.0,43.8,91.4,0.478,10.5,27.7,0.379,15.7,23.0,0.682,9.9,34.7,44.6,24.4,15.4,8.6,4.5,5.6,22.9,22.3,113.7,-2.6,6,13,17,16,21,6,9,6,18,25,3,27,18,30,20,14,18,10,21,8,24,20,18,14,9,22,10,Sacramento Kings,11172018
506,1610612759,San Antonio Spurs,14,7,7,0.5,48.7,40.0,90.4,0.442,9.3,24.9,0.372,18.6,22.7,0.821,11.2,34.1,45.3,22.9,12.1,6.6,4.3,4.6,18.6,22.6,107.9,-0.9,27,18,11,16,4,17,13,23,28,29,6,12,19,4,11,17,15,18,1,27,27,6,1,12,19,18,10,San Antonio Spurs,11172018
507,1610612761,Toronto Raptors,17,13,4,0.765,48.3,44.1,90.7,0.486,11.4,33.4,0.34,17.3,21.8,0.795,10.6,36.2,46.9,24.9,15.2,9.2,5.6,4.8,22.6,21.5,116.8,8.4,2,1,1,1,18,3,10,3,11,9,23,20,23,9,14,7,8,8,18,4,13,8,15,19,6,2,10,Toronto Raptors,11172018
508,1610612762,Utah Jazz,16,8,8,0.5,48.0,37.8,83.3,0.454,10.4,32.3,0.323,20.7,29.1,0.71,9.6,32.8,42.4,23.2,15.4,8.5,5.3,4.3,23.0,25.0,106.8,-1.0,6,13,17,16,21,27,28,13,19,12,26,4,1,28,23,23,24,16,20,10,17,3,19,2,21,20,10,Utah Jazz,11172018
509,1610612764,Washington Wizards,15,5,10,0.333,48.3,39.5,87.3,0.453,10.3,31.9,0.322,21.7,28.2,0.771,9.3,31.6,40.9,22.2,14.8,8.5,6.1,5.1,23.0,23.8,111.1,-5.7,16,25,24,25,10,21,23,16,21,13,27,3,4,14,25,28,28,23,12,11,3,14,19,9,12,25,10,Washington Wizards,11172018
510,1610612737,Atlanta Hawks,16,3,13,0.188,48.0,38.7,88.5,0.437,11.4,35.1,0.326,17.8,24.4,0.729,9.6,34.3,43.9,24.1,18.6,8.7,5.6,5.6,23.3,24.1,106.6,-11.1,9,28,28,29,21,25,18,25,9,4,26,17,11,22,24,16,22,11,30,7,14,20,22,7,23,29,10,Atlanta Hawks,11182018
511,1610612738,Boston Celtics,16,9,7,0.563,48.6,38.9,90.0,0.432,12.7,36.4,0.349,15.0,19.4,0.772,10.4,36.4,46.8,23.4,13.7,7.8,5.2,3.4,21.0,20.5,105.4,2.9,9,11,11,11,7,24,14,29,3,3,19,28,29,13,15,6,10,14,4,14,18,1,7,22,24,10,10,Boston Celtics,11182018
512,1610612751,Brooklyn Nets,17,7,10,0.412,48.3,40.1,89.8,0.447,12.3,34.1,0.36,17.4,24.2,0.72,12.2,31.8,44.1,23.6,14.2,6.9,4.4,4.9,23.7,21.7,109.9,-1.4,3,19,22,22,18,15,15,21,4,7,12,19,13,25,4,27,20,13,7,22,26,11,26,18,15,21,10,Brooklyn Nets,11182018
513,1610612766,Charlotte Hornets,15,7,8,0.467,48.7,42.2,92.9,0.454,12.2,34.5,0.353,18.3,22.5,0.811,10.3,34.7,45.0,24.8,12.9,7.1,6.1,6.9,21.6,22.1,114.9,4.6,20,19,17,20,4,7,3,13,6,6,17,14,19,6,16,15,16,9,2,20,4,29,11,16,8,8,10,Charlotte Hornets,11182018
514,1610612741,Chicago Bulls,17,4,13,0.235,48.9,38.4,87.4,0.44,10.3,29.0,0.355,15.9,20.8,0.768,7.5,34.0,41.5,21.6,15.5,7.6,4.9,7.0,20.4,18.9,103.1,-10.4,3,26,28,26,3,26,23,24,21,22,13,26,27,15,30,18,25,24,23,15,20,30,4,30,29,28,10,Chicago Bulls,11182018
515,1610612739,Cleveland Cavaliers,14,2,12,0.143,48.0,39.1,86.9,0.449,8.2,23.2,0.354,17.0,21.3,0.799,12.0,32.3,44.3,20.2,16.1,7.6,2.6,5.6,21.7,20.1,103.4,-8.4,29,30,26,30,21,23,24,20,30,30,15,21,25,7,5,26,19,29,25,16,30,19,12,27,27,27,10,Cleveland Cavaliers,11182018
516,1610612742,Dallas Mavericks,15,7,8,0.467,48.3,40.0,85.7,0.467,11.9,33.5,0.355,18.9,25.4,0.745,9.7,35.1,44.8,22.9,17.3,7.1,5.0,4.5,21.8,25.0,110.8,1.5,20,19,17,20,9,17,25,10,7,8,14,10,9,18,22,11,17,17,28,20,19,4,13,2,14,13,10,Dallas Mavericks,11182018
517,1610612743,Denver Nuggets,16,10,6,0.625,48.3,41.8,88.9,0.47,10.0,29.3,0.341,17.8,24.0,0.742,11.9,35.0,46.9,25.6,14.2,8.6,4.9,6.3,21.4,22.4,111.3,6.8,9,6,7,8,13,9,17,9,23,20,22,17,14,20,6,13,9,6,6,8,21,26,9,12,11,4,10,Denver Nuggets,11182018
518,1610612765,Detroit Pistons,13,7,6,0.538,49.2,40.2,93.8,0.428,10.9,34.8,0.314,18.5,25.2,0.737,12.9,35.5,48.4,21.0,15.0,6.7,4.0,4.9,24.6,24.1,109.8,-0.9,30,19,7,14,1,14,1,30,16,5,29,13,10,21,2,10,4,26,15,24,28,12,30,8,16,18,10,Detroit Pistons,11182018
519,1610612744,Golden State Warriors,18,12,6,0.667,48.3,43.6,87.9,0.496,11.4,29.1,0.391,18.1,21.9,0.823,9.9,35.8,45.7,28.4,14.8,7.2,5.9,3.7,22.9,20.4,116.6,6.1,1,2,7,4,20,6,20,1,10,21,1,16,22,3,20,9,13,1,13,19,8,2,18,25,6,5,10,Golden State Warriors,11182018
520,1610612745,Houston Rockets,15,8,7,0.533,48.0,37.1,85.7,0.433,14.3,42.5,0.337,16.7,23.1,0.725,10.7,30.5,41.1,20.5,14.4,8.4,6.1,4.6,22.7,20.5,105.3,-0.3,20,15,11,15,21,29,25,28,2,1,24,23,17,24,13,30,27,28,9,11,4,5,16,24,25,17,10,Houston Rockets,11182018
521,1610612754,Indiana Pacers,16,10,6,0.625,48.0,40.3,84.6,0.476,9.5,25.1,0.379,14.8,20.9,0.707,7.9,33.6,41.5,22.4,14.9,8.9,5.4,5.9,20.0,20.5,104.8,3.4,9,6,7,8,21,13,27,7,27,27,4,29,26,29,27,20,26,23,14,5,16,22,2,22,26,9,10,Indiana Pacers,11182018
522,1610612746,LA Clippers,15,10,5,0.667,48.7,41.8,88.0,0.475,9.7,24.9,0.39,23.9,29.0,0.825,9.1,37.3,46.5,22.5,14.7,5.4,5.5,6.5,24.1,24.7,117.3,4.9,20,6,3,4,4,8,19,8,25,28,2,1,2,2,26,4,11,21,12,30,15,28,28,4,3,7,10,LA Clippers,11182018
523,1610612747,Los Angeles Lakers,16,9,7,0.563,48.3,44.8,93.6,0.478,10.9,30.3,0.361,16.3,22.3,0.728,11.0,35.1,46.1,25.1,15.4,8.8,6.1,5.9,21.5,21.4,116.7,1.3,9,11,11,11,13,1,2,6,15,18,11,24,21,23,12,12,12,7,20,6,7,22,10,20,5,14,10,Los Angeles Lakers,11182018
524,1610612763,Memphis Grizzlies,15,10,5,0.667,48.3,37.1,82.1,0.451,10.2,27.6,0.37,19.0,25.5,0.744,7.9,30.5,38.5,22.9,13.5,9.9,4.7,4.7,22.3,23.3,103.3,2.5,20,6,3,4,9,30,30,18,22,26,9,9,8,19,28,29,30,19,3,2,24,7,14,11,28,11,10,Memphis Grizzlies,11182018
525,1610612748,Miami Heat,16,6,10,0.375,48.3,39.3,89.1,0.44,12.3,33.0,0.371,18.6,25.8,0.719,11.8,35.8,47.6,22.4,16.7,6.6,6.6,6.0,23.7,24.2,109.3,-1.3,9,24,22,24,13,22,16,23,5,10,8,12,7,26,7,8,6,22,27,26,1,24,25,6,18,20,10,Miami Heat,11182018
526,1610612749,Milwaukee Bucks,15,11,4,0.733,48.3,44.6,91.7,0.486,15.0,40.3,0.373,16.9,21.7,0.779,10.3,41.1,51.3,27.0,15.6,6.8,6.6,5.1,21.1,20.4,121.1,11.4,20,3,1,2,9,2,4,2,1,2,7,22,24,10,17,1,2,3,24,23,2,14,8,26,1,1,10,Milwaukee Bucks,11182018
527,1610612750,Minnesota Timberwolves,17,7,10,0.412,48.0,39.6,90.9,0.436,11.1,29.6,0.373,19.2,23.6,0.815,11.2,32.8,44.1,23.1,14.3,9.5,5.6,5.4,20.2,22.1,109.6,-4.5,3,19,22,22,21,20,9,27,14,19,6,7,16,4,10,21,20,16,8,3,12,18,3,17,17,24,10,Minnesota Timberwolves,11182018
528,1610612740,New Orleans Pelicans,16,9,7,0.563,48.0,44.0,91.7,0.48,9.8,27.8,0.354,20.4,27.3,0.748,11.6,36.6,48.3,27.1,15.1,6.7,5.9,5.3,23.0,23.5,118.3,2.0,9,11,11,11,21,4,5,4,24,24,16,5,5,17,9,5,5,2,17,25,9,17,20,10,2,12,10,New Orleans Pelicans,11182018
529,1610612752,New York Knicks,17,4,13,0.235,48.6,39.9,91.2,0.437,9.2,28.9,0.317,18.9,24.3,0.777,12.6,32.6,45.2,18.4,15.2,7.8,4.8,6.4,23.5,22.2,107.8,-6.9,3,26,28,26,8,18,8,26,29,23,28,11,12,11,3,25,15,30,18,13,22,27,24,14,19,26,10,New York Knicks,11182018
